id,citations_wos,citations_all,open_access,year,language
WOS:001146243100001,1,1,,2024,English
WOS:001146296800001,3,3,gold,2024,English
WOS:001146409000001,1,1,,2024,English
WOS:001146409000002,0,0,,2024,English
WOS:001146409000003,0,0,,2024,English
WOS:001146409000004,2,2,,2024,English
WOS:001146556200002,0,0,"gold, Green Submitted",2023,English
WOS:001146658900004,4,4,,2023,English
WOS:001146662000001,1,1,,2023,English
WOS:001146662000002,1,1,,2023,English
WOS:001146662000003,0,0,,2023,English
WOS:001146685300001,0,0,,2024,English
WOS:001146685300002,1,1,,2024,English
WOS:001146685300003,2,2,,2024,English
WOS:001146685300004,0,0,,2024,English
WOS:001146685300005,1,1,,2024,English
WOS:001146685300006,0,0,,2024,English
WOS:001146685300007,0,0,,2024,English
WOS:001146713800002,0,0,"gold, Green Published",2023,English
WOS:001146729700001,0,0,,2024,English
WOS:001146831500001,0,0,,2023,English
WOS:001146859600001,11,11,Green Submitted,2024,English
WOS:001146864200001,0,0,,2023,English
WOS:001146864200002,0,0,,2023,English
WOS:001146864700001,1,1,,2024,English
WOS:001146869500001,0,0,,2024,English
WOS:001146906500001,0,0,"Green Published, hybrid",2024,English
WOS:001146915400001,0,0,"hybrid, Green Published, Green Accepted",2024,English
WOS:001146920100001,0,0,,2024,English
WOS:001146920200001,1,1,,2023,English
WOS:001146920400001,1,1,hybrid,2023,English
WOS:001146973100001,0,0,,2024,English
WOS:001147020800001,0,0,,2024,English
WOS:001147076000001,0,0,,2024,English
WOS:001147143300001,3,3,,2024,English
WOS:001147156200001,1,1,"hybrid, Green Accepted",2024,English
WOS:001147271100001,0,0,,2024,English
WOS:001147337300001,0,0,,2024,English
WOS:001147545900001,0,0,,2024,English
WOS:001147563900001,0,0,,2024,English
WOS:001147563900002,2,2,,2024,English
WOS:001147563900003,0,0,hybrid,2024,English
WOS:001147563900004,1,1,,2024,English
WOS:001147563900005,1,1,,2024,English
WOS:001147563900006,0,0,hybrid,2024,English
WOS:001147565400001,0,0,"hybrid, Green Published",2024,English
WOS:001147571500001,1,1,Green Submitted,2023,English
WOS:001147571800001,0,0,,2024,English
WOS:001147575600001,2,2,Green Submitted,2023,English
WOS:001147578800001,1,1,,2024,English
WOS:001147622300001,1,1,,2024,English
WOS:001147709900001,4,4,hybrid,2024,English
WOS:001147721800001,2,2,,2024,English
WOS:001147748400001,1,1,,2024,English
WOS:001147766300001,3,3,hybrid,2024,English
WOS:001147766400001,0,0,hybrid,2024,English
WOS:001147766400002,1,1,,2024,English
WOS:001147863300001,0,0,,2024,English
WOS:001147881400001,2,2,,2023,English
WOS:001147911600001,15,15,,2023,English
WOS:001148038800001,0,0,,2024,English
WOS:001148074600001,8,8,hybrid,2023,English
WOS:001148127400001,2,2,,2024,English
WOS:001148156200001,1,1,,2024,English
WOS:001148160200001,1,1,,2024,English
WOS:001148163300001,2,2,,2024,English
WOS:001148173900001,4,4,,2024,English
WOS:001148295900001,1,1,,2023,English
WOS:001148314300001,3,3,hybrid,2024,English
WOS:001148324600001,1,2,,2024,English
WOS:001148335900001,2,2,,2024,English
WOS:001148405400001,2,2,,2023,English
WOS:001148546600001,0,0,"Green Published, hybrid",2024,English
WOS:001148567500001,0,0,,2024,English
WOS:001148576000001,0,0,hybrid,2024,English
WOS:001148582900001,0,0,"hybrid, Green Published",2024,English
WOS:001148601100001,3,3,hybrid,2024,English
WOS:001148666700001,1,1,hybrid,2024,English
WOS:001148675300001,0,0,,2024,English
WOS:001148731500001,0,0,,2024,English
WOS:001148778400001,0,0,hybrid,2024,English
WOS:001148781900001,0,0,hybrid,2024,English
WOS:001148789600001,0,0,,2024,English
WOS:001148865200001,1,1,hybrid,2024,English
WOS:001148865400001,1,1,hybrid,2024,English
WOS:001149286800001,0,0,,2023,English
WOS:001149446400001,0,0,"Green Submitted, Green Published, gold",2023,English
WOS:001149599000001,7,7,,2023,English
WOS:001149630100001,0,0,,2023,English
WOS:001149851200001,1,1,hybrid,2024,English
WOS:001149851200002,0,0,hybrid,2024,English
WOS:001149851200004,1,1,,2024,English
WOS:001149878000001,0,0,,2024,English
WOS:001149949100001,0,0,,2024,English
WOS:001149956600001,12,12,hybrid,2024,English
WOS:001150107600001,0,0,,2023,English
WOS:001150183900001,0,0,,2024,English
WOS:001150187600001,1,1,,2024,English
WOS:001150201600001,4,4,,2024,English
WOS:001150251700001,0,0,"Green Accepted, hybrid",2023,English
WOS:001150258500001,0,0,,2024,English
WOS:001150259500001,0,0,,2024,English
WOS:001150267100001,5,5,,2024,English
WOS:001150363600001,2,2,"gold, Green Submitted, Green Published",2022,English
WOS:001150363600002,1,1,"gold, Green Published",2022,English
WOS:001150363600003,1,1,"Green Published, gold",2022,English
WOS:001150363600004,0,1,"Green Published, gold",2022,English
WOS:001150363600005,2,2,"gold, Green Published, Green Submitted",2022,English
WOS:001150363600006,0,1,"gold, Green Published",2022,English
WOS:001150363600007,0,0,"gold, Green Published",2022,English
WOS:001150363600008,1,3,"Green Published, gold",2022,English
WOS:001150363600009,1,1,"Green Submitted, gold, Green Published",2022,English
WOS:001150363600010,1,2,"Green Published, gold",2022,English
WOS:001150363600011,0,0,"Green Published, gold",2022,English
WOS:001150363600012,0,0,"gold, Green Published",2022,English
WOS:001150368700001,0,0,,2023,English
WOS:001150368700002,0,0,,2023,English
WOS:001150369200001,0,0,,2023,English
WOS:001150369200002,0,0,,2023,English
WOS:001150376300001,0,0,,2024,English
WOS:001150420300001,1,1,"Green Accepted, hybrid",2024,English
WOS:001150422600001,27,27,"hybrid, Green Submitted, Green Published",2024,English
WOS:001150569800001,2,2,"Green Submitted, Green Published",2024,English
WOS:001150587200001,3,3,hybrid,2023,English
WOS:001150587200002,2,2,,2023,English
WOS:001150621200001,0,0,,2023,English
WOS:001150748100001,1,1,hybrid,2024,English
WOS:001151331600003,1,1,"Green Published, gold",2023,English
WOS:001151331600004,0,0,"Green Published, gold",2023,English
WOS:001151331600005,1,1,"Green Published, gold",2023,English
WOS:001151331600006,0,0,"Green Published, gold",2023,English
WOS:001151331600007,1,1,"gold, Green Published",2023,English
WOS:001151331600008,1,1,"Green Submitted, gold, Green Published",2023,English
WOS:001151331600009,0,1,"Green Submitted, Green Published, gold",2023,English
WOS:001151331600010,1,1,"Green Published, Green Submitted, gold",2023,English
WOS:001151331600011,0,0,"gold, Green Published",2023,English
WOS:001151386200001,0,0,gold,2024,English
WOS:001151537200001,0,0,,2024,English
WOS:001151579300001,0,0,,2024,English
WOS:001151592400001,1,1,"gold, Green Published",2023,English
WOS:001151596500001,3,3,hybrid,2024,English
WOS:001151603400001,3,4,,2024,English
WOS:001151663700001,0,0,,2024,English
WOS:001151665600001,1,1,,2024,English
WOS:001151673900001,1,1,hybrid,2024,English
WOS:001151710300001,0,0,,2024,English
WOS:001151716900001,1,1,,2024,English
WOS:001151716900002,0,0,,2024,English
WOS:001151716900003,0,0,,2024,English
WOS:001151716900004,0,0,,2024,English
WOS:001151794900001,0,0,gold,2024,English
WOS:001152037600001,2,2,,2024,English
WOS:001152037800001,1,1,"Green Published, hybrid",2024,English
WOS:001152041800001,0,0,,2024,English
WOS:001152045100001,6,6,,2024,English
WOS:001152061100001,3,3,,2024,English
WOS:001152081600001,0,0,Bronze,2023,English
WOS:001152081600002,0,0,Bronze,2023,English
WOS:001152081600003,0,0,"Green Accepted, Bronze",2023,English
WOS:001152081600004,0,0,Bronze,2023,English
WOS:001152081600005,0,0,Bronze,2023,English
WOS:001152141700001,0,0,,2024,English
WOS:001152289900001,0,0,hybrid,2023,English
WOS:001152293700001,2,2,,2024,English
WOS:001152367400001,0,0,,2024,English
WOS:001152390100001,0,0,,2024,English
WOS:001152394800001,0,0,,2024,English
WOS:001152406300001,0,0,,2024,English
WOS:001152408800001,0,0,Green Submitted,2023,English
WOS:001152442000001,0,0,,2024,English
WOS:001152516100001,0,0,,2024,English
WOS:001152534400001,1,1,Green Submitted,2024,English
WOS:001152588400001,4,4,,2024,English
WOS:001152626900001,2,2,hybrid,2024,English
WOS:001152650600001,1,1,,2024,English
WOS:001152660400001,2,2,,2024,English
WOS:001152709700001,0,0,,2024,English
WOS:001152965000001,1,1,,2024,English
WOS:001153206000001,0,0,"Green Published, hybrid",2024,English
WOS:001153294900001,1,1,,2024,English
WOS:001153331100001,2,2,,2024,English
WOS:001153417500001,4,4,"gold, Green Published",2023,English
WOS:001153517500001,0,0,,2024,English
WOS:001153519000001,0,0,,2024,English
WOS:001153559800001,0,0,Green Submitted,2024,English
WOS:001153571200001,0,0,,2023,English
WOS:001153581800001,0,0,,2024,English
WOS:001153584500001,0,0,,2024,English
WOS:001153594100001,0,0,gold,2024,English
WOS:001153603000001,0,0,,2023,English
WOS:001153603000002,0,1,hybrid,2023,English
WOS:001153603000003,0,0,,2023,English
WOS:001153603000004,4,4,hybrid,2023,English
WOS:001153603000005,0,0,,2023,English
WOS:001153724000001,0,0,,2024,English
WOS:001153740600001,2,2,,2024,English
WOS:001153853100001,1,1,,2024,English
WOS:001153891400001,2,2,hybrid,2024,English
WOS:001153899600010,1,1,,2024,English
WOS:001153914800001,1,1,,2024,English
WOS:001153982500001,3,3,,2024,English
WOS:001154070900001,1,1,,2024,English
WOS:001154071500001,2,2,,2024,English
WOS:001154154600001,1,1,,2024,English
WOS:001154191500001,2,2,,2024,English
WOS:001154259900001,0,0,,2024,English
WOS:001154281700001,1,1,,2024,English
WOS:001154286900001,3,3,,2024,English
WOS:001154310700001,0,0,,2024,English
WOS:001154375600001,7,7,gold,2023,English
WOS:001154409500001,0,0,,2024,English
WOS:001154478700001,4,4,hybrid,2024,English
WOS:001154510200001,9,9,,2024,English
WOS:001154517400001,3,3,,2024,English
WOS:001154525300001,4,4,,2024,English
WOS:001154536500001,1,1,,2024,English
WOS:001154561000001,0,0,,2024,English
WOS:001154588700001,3,3,,2024,English
WOS:001154615400001,1,1,"hybrid, Green Published",2024,English
WOS:001154645200001,1,1,,2024,English
WOS:001155047000001,0,0,,2024,English
WOS:001155047000002,1,1,Green Submitted,2023,English
WOS:001155052600001,0,0,,2024,English
WOS:001155052600002,0,0,,2024,English
WOS:001155052600003,0,1,,2024,English
WOS:001155055500001,1,1,,2024,English
WOS:001155076900001,1,1,,2024,English
WOS:001155085900001,3,3,,2024,English
WOS:001155106200001,0,0,,2024,English
WOS:001155130400001,0,0,,2024,English
WOS:001155131300001,0,0,,2024,English
WOS:001155161000001,2,2,,2024,English
WOS:001155163300001,2,2,,2024,English
WOS:001155173600001,1,1,,2023,English
WOS:001155175400001,1,1,,2024,English
WOS:001155177900001,1,1,hybrid,2024,English
WOS:001155184300001,0,0,,2024,English
WOS:001155210700001,6,6,,2023,English
WOS:001155246900001,1,1,"Green Submitted, hybrid",2024,English
WOS:001155247300001,0,0,,2023,English
WOS:001155247300002,0,0,,2023,English
WOS:001155247300003,0,0,,2023,English
WOS:001155247300004,0,0,,2023,English
WOS:001155247300005,0,0,,2023,English
WOS:001155247300006,0,0,,2023,English
WOS:001155247300007,0,0,,2023,English
WOS:001155247300008,0,0,,2023,English
WOS:001155247300009,0,0,,2023,English
WOS:001155247300010,0,0,,2023,English
WOS:001155247300011,0,0,,2023,English
WOS:001155357300001,1,1,,2024,English
WOS:001155369100001,0,0,"Green Submitted, gold, Green Published",2023,English
WOS:001155392300001,0,0,hybrid,2024,English
WOS:001155398600001,0,0,,2024,English
WOS:001155484100001,2,2,hybrid,2024,English
WOS:001155516700001,1,1,,2024,English
WOS:001155537900001,0,0,,2024,English
WOS:001155619400001,1,1,,2024,English
WOS:001155623300001,0,0,hybrid,2024,English
WOS:001155625300001,2,2,Green Submitted,2024,English
WOS:001155674300001,3,3,"Green Submitted, gold",2023,English
WOS:001155753600001,0,0,"Green Published, hybrid",2024,English
WOS:001155764100001,2,2,,2024,English
WOS:001155764100002,0,0,,2024,English
WOS:001155764100003,0,0,,2023,English
WOS:001155764100004,0,0,,2024,English
WOS:001155801500007,36,36,,2024,English
WOS:001155936800001,0,0,hybrid,2024,English
WOS:001156015200001,0,0,gold,2023,English
WOS:001156017500001,1,1,gold,2023,English
WOS:001156020000001,0,0,gold,2023,English
WOS:001156021300001,1,1,gold,2023,English
WOS:001156023300001,0,0,gold,2023,English
WOS:001156031600001,1,1,gold,2023,English
WOS:001156035900001,0,0,gold,2023,English
WOS:001156072500001,0,0,,2023,English
WOS:001156111000001,1,1,,2024,English
WOS:001156161600001,0,0,,2024,English
WOS:001156192000001,0,0,hybrid,2024,English
WOS:001156330700001,0,0,hybrid,2024,English
WOS:001156341500001,1,1,gold,2023,English
WOS:001156341500002,0,0,gold,2023,English
WOS:001156341500003,3,3,"gold, Green Submitted",2023,English
WOS:001156341500004,0,0,gold,2023,English
WOS:001156341500005,0,0,gold,2023,English
WOS:001156341500006,0,0,gold,2023,English
WOS:001156341500007,0,0,"gold, Green Accepted",2023,English
WOS:001156341500008,0,0,gold,2023,English
WOS:001156365000001,0,0,,2024,English
WOS:001156365000002,1,1,,2024,English
WOS:001156365000003,0,0,,2024,English
WOS:001156365000004,0,0,,2024,English
WOS:001156371100001,2,2,,2024,English
WOS:001156427500001,0,0,,2024,English
WOS:001156430700001,13,13,hybrid,2024,English
WOS:001156431200001,1,1,hybrid,2024,English
WOS:001156470400001,1,1,"hybrid, Green Accepted",2024,English
WOS:001156517700001,3,3,,2024,English
WOS:001156551800001,0,0,"hybrid, Green Submitted, Green Accepted",2023,English
WOS:001156551800002,2,2,"Green Accepted, hybrid",2023,English
WOS:001156551800003,1,1,hybrid,2023,English
WOS:001156551800004,1,1,hybrid,2023,English
WOS:001156551800006,0,0,hybrid,2023,English
WOS:001156551800007,1,1,hybrid,2023,English
WOS:001156551800008,0,0,hybrid,2023,English
WOS:001156551800009,2,2,"Green Published, hybrid",2023,English
WOS:001156562800002,2,2,hybrid,2023,English
WOS:001156562800003,3,3,hybrid,2023,English
WOS:001156562800004,4,5,hybrid,2023,English
WOS:001156562800005,3,3,hybrid,2023,English
WOS:001156562800006,0,0,hybrid,2023,English
WOS:001156562800007,0,0,hybrid,2023,English
WOS:001156562800008,0,0,hybrid,2023,English
WOS:001156562800009,1,1,hybrid,2023,English
WOS:001156562800010,0,0,"hybrid, Green Submitted",2023,English
WOS:001156562800011,1,1,"hybrid, Green Submitted",2023,English
WOS:001156562800012,0,0,"hybrid, Green Submitted, Green Published",2023,English
WOS:001156562800013,0,0,hybrid,2023,English
WOS:001156562800014,0,0,"Green Published, hybrid",2023,English
WOS:001156562800015,0,0,hybrid,2023,English
WOS:001156562800018,3,3,hybrid,2023,English
WOS:001156562800019,0,0,hybrid,2023,English
WOS:001156562800020,0,0,hybrid,2023,English
WOS:001156562800021,0,0,"hybrid, Green Submitted",2023,English
WOS:001156635900001,3,3,,2024,English
WOS:001156640900001,7,7,,2024,English
WOS:001156658200001,3,3,,2024,English
WOS:001156661000001,3,3,,2024,English
WOS:001156682300001,10,11,,2024,English
WOS:001156704200001,2,2,hybrid,2024,English
WOS:001156706600001,2,2,,2023,English
WOS:001156711000001,0,0,Green Accepted,2024,English
WOS:001156714400001,2,2,Green Accepted,2024,English
WOS:001156716200001,5,5,,2024,English
WOS:001156739900001,0,0,,2024,English
WOS:001156818300001,0,0,"Green Published, hybrid",2023,English
WOS:001156818300002,1,1,,2023,English
WOS:001156818300003,1,1,,2023,English
WOS:001156818300004,0,0,,2023,English
WOS:001156818300005,3,3,hybrid,2023,English
WOS:001156831500001,2,2,,2024,English
WOS:001156852300001,1,1,Green Published,2023,English
WOS:001156879200001,7,7,,2024,English
WOS:001156913600001,2,2,hybrid,2024,English
WOS:001156970800001,1,1,,2023,English
WOS:001156987100001,0,0,,2024,English
WOS:001156997500001,0,0,gold,2024,English
WOS:001156999300001,1,1,,2024,English
WOS:001157058500001,0,0,,2024,English
WOS:001157086300001,1,1,"Green Accepted, Green Published, hybrid",2024,English
WOS:001157128700001,4,4,gold,2022,English
WOS:001157128700002,3,3,gold,2022,English
WOS:001157128700007,0,0,,2022,English
WOS:001157158500001,5,5,,2024,English
WOS:001157159800001,1,1,,2024,English
WOS:001157160800001,12,12,"hybrid, Green Submitted",2024,English
WOS:001157164500001,0,0,,2024,English
WOS:001157281700006,0,0,,2024,English
WOS:001157281700007,0,0,,2024,English
WOS:001157281700008,1,1,,2024,English
WOS:001157287000001,1,1,,2024,English
WOS:001157289800003,0,0,,2023,English
WOS:001157289800004,1,1,,2023,English
WOS:001157289800005,0,0,,2023,English
WOS:001157310400001,0,0,,2024,English
WOS:001157317100001,0,0,,2024,English
WOS:001157323600001,0,0,,2024,English
WOS:001157323600002,0,0,hybrid,2024,English
WOS:001157323600003,0,0,,2024,English
WOS:001157323600005,1,1,,2024,English
WOS:001157329600001,0,0,,2023,English
WOS:001157365600001,1,1,hybrid,2024,English
WOS:001157408600001,0,0,,2024,English
WOS:001157456900001,1,1,"hybrid, Green Published",2024,English
WOS:001157498000001,0,0,,2024,English
WOS:001157507900001,0,0,"Green Published, hybrid",2024,English
WOS:001157518600001,0,0,Green Submitted,2024,English
WOS:001157575000001,1,1,,2024,English
WOS:001157581000001,2,2,"Green Submitted, Bronze",2024,English
WOS:001157625500001,0,0,gold,2024,English
WOS:001157646100001,0,0,gold,2024,English
WOS:001157685500001,0,0,gold,2024,English
WOS:001157690600001,1,1,gold,2024,English
WOS:001157694200001,0,0,gold,2024,English
WOS:001157702600001,0,0,,2024,English
WOS:001157712200001,0,0,,2024,English
WOS:001157833600001,0,0,hybrid,2024,English
WOS:001157838700001,0,0,,2024,English
WOS:001157840700001,1,1,"Green Published, Green Submitted, hybrid",2024,English
WOS:001157893400001,0,0,,2024,English
WOS:001157913300001,0,0,hybrid,2024,English
WOS:001157922500001,3,3,"hybrid, Green Accepted",2024,English
WOS:001158081700001,7,7,,2024,English
WOS:001158105300001,1,1,"Green Submitted, hybrid",2023,English
WOS:001158105300002,1,1,hybrid,2023,English
WOS:001158105300003,0,0,hybrid,2023,English
WOS:001158105300004,0,0,hybrid,2023,English
WOS:001158105300005,0,0,hybrid,2023,English
WOS:001158105300006,0,0,hybrid,2023,English
WOS:001158105300008,1,1,hybrid,2023,English
WOS:001158105300009,0,0,hybrid,2023,English
WOS:001158105300010,1,1,hybrid,2023,English
WOS:001158105300011,0,0,hybrid,2023,English
WOS:001158105300012,0,0,hybrid,2023,English
WOS:001158105300013,0,0,hybrid,2023,English
WOS:001158105300014,0,0,hybrid,2023,English
WOS:001158105300015,0,0,hybrid,2023,English
WOS:001158105300016,0,0,hybrid,2023,English
WOS:001158105300017,1,1,hybrid,2023,English
WOS:001158105300018,0,0,"Green Submitted, hybrid",2023,English
WOS:001158105300019,0,0,hybrid,2023,English
WOS:001158105300020,0,0,hybrid,2023,English
